engine,scenario,accounts,overhead_us,threads,run,tps
LEAP,Hotspot_90pct,1000,10,16,1,528785
LEAP,Hotspot_90pct,1000,10,16,2,612350
LEAP,Hotspot_90pct,1000,10,16,3,609248
LEAP,Hotspot_90pct,1000,10,16,4,293049
LEAP,Hotspot_90pct,1000,10,16,5,311612
LEAP,Hotspot_90pct,1000,10,16,6,621406
LEAP-base,Zipf_0.8,1000,3,1,0,168243
LEAP-base,Zipf_0.8,1000,3,1,1,176951
LEAP-base,Zipf_0.8,1000,3,1,2,174392
LEAP-base,Zipf_0.8,1000,3,1,3,174938
LEAP-base,Zipf_0.8,1000,3,1,4,167800
LEAP-base,Zipf_0.8,1000,3,1,5,168139
LEAP-base,Zipf_0.8,1000,3,1,6,167008
LEAP-base,Zipf_0.8,1000,3,4,0,355852
LEAP-base,Zipf_0.8,1000,3,4,1,360196
LEAP-base,Zipf_0.8,1000,3,4,2,366594
LEAP-base,Zipf_0.8,1000,3,4,3,344988
LEAP-base,Zipf_0.8,1000,3,4,4,350163
LEAP-base,Zipf_0.8,1000,3,4,5,354142
LEAP-base,Zipf_0.8,1000,3,4,6,336075
LEAP-base,Zipf_0.8,1000,3,8,0,513795
LEAP-base,Zipf_0.8,1000,3,8,1,494595
LEAP-base,Zipf_0.8,1000,3,8,2,525947
LEAP-base,Zipf_0.8,1000,3,8,3,554471
LEAP-base,Zipf_0.8,1000,3,8,4,478592
LEAP-base,Zipf_0.8,1000,3,8,5,463390
LEAP-base,Zipf_0.8,1000,3,8,6,483389
LEAP-base,Zipf_0.8,1000,3,16,0,585068
LEAP-base,Zipf_0.8,1000,3,16,1,322735
LEAP-base,Zipf_0.8,1000,3,16,2,761286
LEAP-base,Zipf_0.8,1000,3,16,3,753800
LEAP-base,Zipf_0.8,1000,3,16,4,764553
LEAP-base,Zipf_0.8,1000,3,16,5,700195
LEAP-base,Zipf_0.8,1000,3,16,6,399833
LEAP,Zipf_0.8,1000,3,1,0,166491
LEAP,Zipf_0.8,1000,3,1,1,169013
LEAP,Zipf_0.8,1000,3,1,2,170224
LEAP,Zipf_0.8,1000,3,1,3,169835
LEAP,Zipf_0.8,1000,3,1,4,163802
LEAP,Zipf_0.8,1000,3,1,5,166612
LEAP,Zipf_0.8,1000,3,1,6,168432
LEAP,Zipf_0.8,1000,3,4,0,377624
LEAP,Zipf_0.8,1000,3,4,1,374512
LEAP,Zipf_0.8,1000,3,4,2,376030
LEAP,Zipf_0.8,1000,3,4,3,374551
LEAP,Zipf_0.8,1000,3,4,4,370327
LEAP,Zipf_0.8,1000,3,4,5,363495
LEAP,Zipf_0.8,1000,3,4,6,365144
LEAP,Zipf_0.8,1000,3,8,0,475319
LEAP,Zipf_0.8,1000,3,8,1,497866
LEAP,Zipf_0.8,1000,3,8,2,485079
LEAP,Zipf_0.8,1000,3,8,3,488687
LEAP,Zipf_0.8,1000,3,8,4,534789
LEAP,Zipf_0.8,1000,3,8,5,491583
LEAP,Zipf_0.8,1000,3,8,6,503036
LEAP,Zipf_0.8,1000,3,16,0,530481
LEAP,Zipf_0.8,1000,3,16,1,440343
LEAP,Zipf_0.8,1000,3,16,2,706175
LEAP,Zipf_0.8,1000,3,16,3,780926
LEAP,Zipf_0.8,1000,3,16,4,478456
LEAP,Zipf_0.8,1000,3,16,5,759838
LEAP,Zipf_0.8,1000,3,16,6,504882
LEAP-noDomain,Zipf_0.8,1000,3,1,0,165932
LEAP-noDomain,Zipf_0.8,1000,3,1,1,168182
LEAP-noDomain,Zipf_0.8,1000,3,1,2,170842
LEAP-noDomain,Zipf_0.8,1000,3,1,3,170388
LEAP-noDomain,Zipf_0.8,1000,3,1,4,174501
LEAP-noDomain,Zipf_0.8,1000,3,1,5,170318
LEAP-noDomain,Zipf_0.8,1000,3,1,6,170623
LEAP-noDomain,Zipf_0.8,1000,3,4,0,373464
LEAP-noDomain,Zipf_0.8,1000,3,4,1,352658
LEAP-noDomain,Zipf_0.8,1000,3,4,2,355296
LEAP-noDomain,Zipf_0.8,1000,3,4,3,367010
LEAP-noDomain,Zipf_0.8,1000,3,4,4,350815
LEAP-noDomain,Zipf_0.8,1000,3,4,5,346742
LEAP-noDomain,Zipf_0.8,1000,3,4,6,363927
LEAP-noDomain,Zipf_0.8,1000,3,8,0,499693
LEAP-noDomain,Zipf_0.8,1000,3,8,1,532360
LEAP-noDomain,Zipf_0.8,1000,3,8,2,552409
LEAP-noDomain,Zipf_0.8,1000,3,8,3,478707
LEAP-noDomain,Zipf_0.8,1000,3,8,4,475151
LEAP-noDomain,Zipf_0.8,1000,3,8,5,514535
LEAP-noDomain,Zipf_0.8,1000,3,8,6,474680
LEAP-noDomain,Zipf_0.8,1000,3,16,0,702885
LEAP-noDomain,Zipf_0.8,1000,3,16,1,632168
LEAP-noDomain,Zipf_0.8,1000,3,16,2,637444
LEAP-noDomain,Zipf_0.8,1000,3,16,3,638986
LEAP-noDomain,Zipf_0.8,1000,3,16,4,401386
LEAP-noDomain,Zipf_0.8,1000,3,16,5,443682
LEAP-noDomain,Zipf_0.8,1000,3,16,6,362804
LEAP-noHotDelta,Zipf_0.8,1000,3,1,0,166736
LEAP-noHotDelta,Zipf_0.8,1000,3,1,1,167334
LEAP-noHotDelta,Zipf_0.8,1000,3,1,2,170095
LEAP-noHotDelta,Zipf_0.8,1000,3,1,3,169693
LEAP-noHotDelta,Zipf_0.8,1000,3,1,4,169142
LEAP-noHotDelta,Zipf_0.8,1000,3,1,5,165047
LEAP-noHotDelta,Zipf_0.8,1000,3,1,6,164839
LEAP-noHotDelta,Zipf_0.8,1000,3,4,0,352404
LEAP-noHotDelta,Zipf_0.8,1000,3,4,1,376959
LEAP-noHotDelta,Zipf_0.8,1000,3,4,2,380467
LEAP-noHotDelta,Zipf_0.8,1000,3,4,3,377938
LEAP-noHotDelta,Zipf_0.8,1000,3,4,4,377679
LEAP-noHotDelta,Zipf_0.8,1000,3,4,5,364403
LEAP-noHotDelta,Zipf_0.8,1000,3,4,6,377796
LEAP-noHotDelta,Zipf_0.8,1000,3,8,0,525347
LEAP-noHotDelta,Zipf_0.8,1000,3,8,1,480160
LEAP-noHotDelta,Zipf_0.8,1000,3,8,2,494255
LEAP-noHotDelta,Zipf_0.8,1000,3,8,3,492473
LEAP-noHotDelta,Zipf_0.8,1000,3,8,4,561398
LEAP-noHotDelta,Zipf_0.8,1000,3,8,5,501677
LEAP-noHotDelta,Zipf_0.8,1000,3,8,6,548807
LEAP-noHotDelta,Zipf_0.8,1000,3,16,0,751040
LEAP-noHotDelta,Zipf_0.8,1000,3,16,1,604057
LEAP-noHotDelta,Zipf_0.8,1000,3,16,2,338655
LEAP-noHotDelta,Zipf_0.8,1000,3,16,3,708274
LEAP-noHotDelta,Zipf_0.8,1000,3,16,4,766149
LEAP-noHotDelta,Zipf_0.8,1000,3,16,5,643580
LEAP-noHotDelta,Zipf_0.8,1000,3,16,6,769545
LEAP-noBP,Zipf_0.8,1000,3,1,0,162349
LEAP-noBP,Zipf_0.8,1000,3,1,1,163789
LEAP-noBP,Zipf_0.8,1000,3,1,2,165498
LEAP-noBP,Zipf_0.8,1000,3,1,3,162972
LEAP-noBP,Zipf_0.8,1000,3,1,4,163821
LEAP-noBP,Zipf_0.8,1000,3,1,5,164492
LEAP-noBP,Zipf_0.8,1000,3,1,6,162368
LEAP-noBP,Zipf_0.8,1000,3,4,0,362269
LEAP-noBP,Zipf_0.8,1000,3,4,1,343038
LEAP-noBP,Zipf_0.8,1000,3,4,2,351396
LEAP-noBP,Zipf_0.8,1000,3,4,3,353906
LEAP-noBP,Zipf_0.8,1000,3,4,4,367837
LEAP-noBP,Zipf_0.8,1000,3,4,5,357099
LEAP-noBP,Zipf_0.8,1000,3,4,6,369794
LEAP-noBP,Zipf_0.8,1000,3,8,0,530735
LEAP-noBP,Zipf_0.8,1000,3,8,1,485525
LEAP-noBP,Zipf_0.8,1000,3,8,2,493176
LEAP-noBP,Zipf_0.8,1000,3,8,3,548911
LEAP-noBP,Zipf_0.8,1000,3,8,4,509983
LEAP-noBP,Zipf_0.8,1000,3,8,5,475124
LEAP-noBP,Zipf_0.8,1000,3,8,6,522162
LEAP-noBP,Zipf_0.8,1000,3,16,0,822688
LEAP-noBP,Zipf_0.8,1000,3,16,1,665114
LEAP-noBP,Zipf_0.8,1000,3,16,2,652095
LEAP-noBP,Zipf_0.8,1000,3,16,3,714569
LEAP-noBP,Zipf_0.8,1000,3,16,4,639508
LEAP-noBP,Zipf_0.8,1000,3,16,5,522104
LEAP-noBP,Zipf_0.8,1000,3,16,6,440763
LEAP-base,Hotspot_90pct,1000,3,1,0,166658
LEAP-base,Hotspot_90pct,1000,3,1,1,168928
LEAP-base,Hotspot_90pct,1000,3,1,2,169601
LEAP-base,Hotspot_90pct,1000,3,1,3,170648
LEAP-base,Hotspot_90pct,1000,3,1,4,172637
LEAP-base,Hotspot_90pct,1000,3,1,5,164229
LEAP-base,Hotspot_90pct,1000,3,1,6,163342
LEAP-base,Hotspot_90pct,1000,3,4,0,302677
LEAP-base,Hotspot_90pct,1000,3,4,1,334045
LEAP-base,Hotspot_90pct,1000,3,4,2,330966
LEAP-base,Hotspot_90pct,1000,3,4,3,350732
LEAP-base,Hotspot_90pct,1000,3,4,4,342738
LEAP-base,Hotspot_90pct,1000,3,4,5,350123
LEAP-base,Hotspot_90pct,1000,3,4,6,312690
LEAP-base,Hotspot_90pct,1000,3,8,0,477182
LEAP-base,Hotspot_90pct,1000,3,8,1,489868
LEAP-base,Hotspot_90pct,1000,3,8,2,457876
LEAP-base,Hotspot_90pct,1000,3,8,3,466578
LEAP-base,Hotspot_90pct,1000,3,8,4,472087
LEAP-base,Hotspot_90pct,1000,3,8,5,533398
LEAP-base,Hotspot_90pct,1000,3,8,6,493725
LEAP-base,Hotspot_90pct,1000,3,16,0,758701
LEAP-base,Hotspot_90pct,1000,3,16,1,478874
LEAP-base,Hotspot_90pct,1000,3,16,2,369754
LEAP-base,Hotspot_90pct,1000,3,16,3,439018
LEAP-base,Hotspot_90pct,1000,3,16,4,423400
LEAP-base,Hotspot_90pct,1000,3,16,5,515016
LEAP-base,Hotspot_90pct,1000,3,16,6,323555
LEAP,Hotspot_90pct,1000,3,1,0,168422
LEAP,Hotspot_90pct,1000,3,1,1,169418
LEAP,Hotspot_90pct,1000,3,1,2,176435
LEAP,Hotspot_90pct,1000,3,1,3,173658
LEAP,Hotspot_90pct,1000,3,1,4,171029
LEAP,Hotspot_90pct,1000,3,1,5,172652
LEAP,Hotspot_90pct,1000,3,1,6,173284
LEAP,Hotspot_90pct,1000,3,4,0,354773
LEAP,Hotspot_90pct,1000,3,4,1,331863
LEAP,Hotspot_90pct,1000,3,4,2,337401
LEAP,Hotspot_90pct,1000,3,4,3,323781
LEAP,Hotspot_90pct,1000,3,4,4,335326
LEAP,Hotspot_90pct,1000,3,4,5,338395
LEAP,Hotspot_90pct,1000,3,4,6,340611
LEAP,Hotspot_90pct,1000,3,8,0,458148
LEAP,Hotspot_90pct,1000,3,8,1,517525
LEAP,Hotspot_90pct,1000,3,8,2,527107
LEAP,Hotspot_90pct,1000,3,8,3,493504
LEAP,Hotspot_90pct,1000,3,8,4,535942
LEAP,Hotspot_90pct,1000,3,8,5,493953
LEAP,Hotspot_90pct,1000,3,8,6,551572
LEAP,Hotspot_90pct,1000,3,16,0,833215
LEAP,Hotspot_90pct,1000,3,16,1,699524
LEAP,Hotspot_90pct,1000,3,16,2,537342
LEAP,Hotspot_90pct,1000,3,16,3,376186
LEAP,Hotspot_90pct,1000,3,16,4,697042
LEAP,Hotspot_90pct,1000,3,16,5,749092
LEAP,Hotspot_90pct,1000,3,16,6,735979
LEAP-noDomain,Hotspot_90pct,1000,3,1,0,168708
LEAP-noDomain,Hotspot_90pct,1000,3,1,1,176514
LEAP-noDomain,Hotspot_90pct,1000,3,1,2,175267
LEAP-noDomain,Hotspot_90pct,1000,3,1,3,164119
LEAP-noDomain,Hotspot_90pct,1000,3,1,4,165399
LEAP-noDomain,Hotspot_90pct,1000,3,1,5,169903
LEAP-noDomain,Hotspot_90pct,1000,3,1,6,164524
LEAP-noDomain,Hotspot_90pct,1000,3,4,0,331976
LEAP-noDomain,Hotspot_90pct,1000,3,4,1,359605
LEAP-noDomain,Hotspot_90pct,1000,3,4,2,343986
LEAP-noDomain,Hotspot_90pct,1000,3,4,3,349758
LEAP-noDomain,Hotspot_90pct,1000,3,4,4,384520
LEAP-noDomain,Hotspot_90pct,1000,3,4,5,364350
LEAP-noDomain,Hotspot_90pct,1000,3,4,6,353675
LEAP-noDomain,Hotspot_90pct,1000,3,8,0,451431
LEAP-noDomain,Hotspot_90pct,1000,3,8,1,523926
LEAP-noDomain,Hotspot_90pct,1000,3,8,2,531459
LEAP-noDomain,Hotspot_90pct,1000,3,8,3,506013
LEAP-noDomain,Hotspot_90pct,1000,3,8,4,498194
LEAP-noDomain,Hotspot_90pct,1000,3,8,5,524337
LEAP-noDomain,Hotspot_90pct,1000,3,8,6,497808
LEAP-noDomain,Hotspot_90pct,1000,3,16,0,749342
LEAP-noDomain,Hotspot_90pct,1000,3,16,1,489060
LEAP-noDomain,Hotspot_90pct,1000,3,16,2,317805
LEAP-noDomain,Hotspot_90pct,1000,3,16,3,744896
LEAP-noDomain,Hotspot_90pct,1000,3,16,4,677692
LEAP-noDomain,Hotspot_90pct,1000,3,16,5,365492
LEAP-noDomain,Hotspot_90pct,1000,3,16,6,524035
LEAP-noHotDelta,Hotspot_90pct,1000,3,1,0,166290
LEAP-noHotDelta,Hotspot_90pct,1000,3,1,1,169387
LEAP-noHotDelta,Hotspot_90pct,1000,3,1,2,168850
LEAP-noHotDelta,Hotspot_90pct,1000,3,1,3,169381
LEAP-noHotDelta,Hotspot_90pct,1000,3,1,4,170358
LEAP-noHotDelta,Hotspot_90pct,1000,3,1,5,169087
LEAP-noHotDelta,Hotspot_90pct,1000,3,1,6,175014
LEAP-noHotDelta,Hotspot_90pct,1000,3,4,0,371762
LEAP-noHotDelta,Hotspot_90pct,1000,3,4,1,370282
LEAP-noHotDelta,Hotspot_90pct,1000,3,4,2,341167
LEAP-noHotDelta,Hotspot_90pct,1000,3,4,3,344039
LEAP-noHotDelta,Hotspot_90pct,1000,3,4,4,359266
LEAP-noHotDelta,Hotspot_90pct,1000,3,4,5,341080
LEAP-noHotDelta,Hotspot_90pct,1000,3,4,6,344084
LEAP-noHotDelta,Hotspot_90pct,1000,3,8,0,448056
LEAP-noHotDelta,Hotspot_90pct,1000,3,8,1,501516
LEAP-noHotDelta,Hotspot_90pct,1000,3,8,2,525566
LEAP-noHotDelta,Hotspot_90pct,1000,3,8,3,480159
LEAP-noHotDelta,Hotspot_90pct,1000,3,8,4,538713
LEAP-noHotDelta,Hotspot_90pct,1000,3,8,5,520179
LEAP-noHotDelta,Hotspot_90pct,1000,3,8,6,506652
LEAP-noHotDelta,Hotspot_90pct,1000,3,16,0,558333
LEAP-noHotDelta,Hotspot_90pct,1000,3,16,1,575169
LEAP-noHotDelta,Hotspot_90pct,1000,3,16,2,551323
LEAP-noHotDelta,Hotspot_90pct,1000,3,16,3,675615
LEAP-noHotDelta,Hotspot_90pct,1000,3,16,4,369393
LEAP-noHotDelta,Hotspot_90pct,1000,3,16,5,484747
LEAP-noHotDelta,Hotspot_90pct,1000,3,16,6,776478
LEAP-noBP,Hotspot_90pct,1000,3,1,0,167037
LEAP-noBP,Hotspot_90pct,1000,3,1,1,168084
LEAP-noBP,Hotspot_90pct,1000,3,1,2,166536
LEAP-noBP,Hotspot_90pct,1000,3,1,3,171136
LEAP-noBP,Hotspot_90pct,1000,3,1,4,170009
LEAP-noBP,Hotspot_90pct,1000,3,1,5,164438
LEAP-noBP,Hotspot_90pct,1000,3,1,6,170473
LEAP-noBP,Hotspot_90pct,1000,3,4,0,357127
LEAP-noBP,Hotspot_90pct,1000,3,4,1,388744
LEAP-noBP,Hotspot_90pct,1000,3,4,2,378097
LEAP-noBP,Hotspot_90pct,1000,3,4,3,376951
LEAP-noBP,Hotspot_90pct,1000,3,4,4,347221
LEAP-noBP,Hotspot_90pct,1000,3,4,5,337852
LEAP-noBP,Hotspot_90pct,1000,3,4,6,364536
LEAP-noBP,Hotspot_90pct,1000,3,8,0,509993
LEAP-noBP,Hotspot_90pct,1000,3,8,1,468725
LEAP-noBP,Hotspot_90pct,1000,3,8,2,535925
LEAP-noBP,Hotspot_90pct,1000,3,8,3,526526
LEAP-noBP,Hotspot_90pct,1000,3,8,4,475757
LEAP-noBP,Hotspot_90pct,1000,3,8,5,483243
LEAP-noBP,Hotspot_90pct,1000,3,8,6,494884
LEAP-noBP,Hotspot_90pct,1000,3,16,0,748365
LEAP-noBP,Hotspot_90pct,1000,3,16,1,577743
LEAP-noBP,Hotspot_90pct,1000,3,16,2,461988
LEAP-noBP,Hotspot_90pct,1000,3,16,3,496285
LEAP-noBP,Hotspot_90pct,1000,3,16,4,778913
LEAP-noBP,Hotspot_90pct,1000,3,16,5,730891
LEAP-noBP,Hotspot_90pct,1000,3,16,6,632299
Serial,Uniform,1000,100,1,0,11657
Serial,Uniform,1000,100,1,1,11657
Serial,Uniform,1000,100,1,2,11661
Serial,Uniform,1000,100,1,3,11661
Serial,Uniform,1000,100,1,4,11654
Serial,Uniform,1000,100,1,5,11655
Serial,Uniform,1000,100,1,6,11655
LEAP-base,Uniform,1000,100,1,0,11234
LEAP-base,Uniform,1000,100,1,1,10724
LEAP-base,Uniform,1000,100,1,2,11215
LEAP-base,Uniform,1000,100,1,3,10463
LEAP-base,Uniform,1000,100,1,4,10465
LEAP-base,Uniform,1000,100,1,5,10451
LEAP-base,Uniform,1000,100,1,6,10463
LEAP-base,Uniform,1000,100,2,0,20757
LEAP-base,Uniform,1000,100,2,1,21200
LEAP-base,Uniform,1000,100,2,2,21480
LEAP-base,Uniform,1000,100,2,3,21121
LEAP-base,Uniform,1000,100,2,4,20720
LEAP-base,Uniform,1000,100,2,5,21373
LEAP-base,Uniform,1000,100,2,6,21428
LEAP-base,Uniform,1000,100,4,0,41461
LEAP-base,Uniform,1000,100,4,1,42125
LEAP-base,Uniform,1000,100,4,2,41667
LEAP-base,Uniform,1000,100,4,3,42461
LEAP-base,Uniform,1000,100,4,4,41779
LEAP-base,Uniform,1000,100,4,5,43338
LEAP-base,Uniform,1000,100,4,6,41983
LEAP-base,Uniform,1000,100,8,0,75055
LEAP-base,Uniform,1000,100,8,1,77142
LEAP-base,Uniform,1000,100,8,2,77667
LEAP-base,Uniform,1000,100,8,3,79153
LEAP-base,Uniform,1000,100,8,4,81121
LEAP-base,Uniform,1000,100,8,5,73537
LEAP-base,Uniform,1000,100,8,6,76141
LEAP-base,Uniform,1000,100,16,0,114664
LEAP-base,Uniform,1000,100,16,1,104740
LEAP-base,Uniform,1000,100,16,2,125645
LEAP-base,Uniform,1000,100,16,3,120897
LEAP-base,Uniform,1000,100,16,4,133936
LEAP-base,Uniform,1000,100,16,5,130659
LEAP-base,Uniform,1000,100,16,6,133026
LEAP,Uniform,1000,100,1,0,10461
LEAP,Uniform,1000,100,1,1,10971
LEAP,Uniform,1000,100,1,2,10457
LEAP,Uniform,1000,100,1,3,10462
LEAP,Uniform,1000,100,1,4,10555
LEAP,Uniform,1000,100,1,5,10465
LEAP,Uniform,1000,100,1,6,10987
LEAP,Uniform,1000,100,2,0,20705
LEAP,Uniform,1000,100,2,1,21580
LEAP,Uniform,1000,100,2,2,21435
LEAP,Uniform,1000,100,2,3,21348
LEAP,Uniform,1000,100,2,4,21274
LEAP,Uniform,1000,100,2,5,21162
LEAP,Uniform,1000,100,2,6,20683
LEAP,Uniform,1000,100,4,0,42745
LEAP,Uniform,1000,100,4,1,43268
LEAP,Uniform,1000,100,4,2,41312
LEAP,Uniform,1000,100,4,3,41971
LEAP,Uniform,1000,100,4,4,41916
LEAP,Uniform,1000,100,4,5,41230
LEAP,Uniform,1000,100,4,6,41287
LEAP,Uniform,1000,100,8,0,76644
LEAP,Uniform,1000,100,8,1,78770
LEAP,Uniform,1000,100,8,2,77583
LEAP,Uniform,1000,100,8,3,81004
LEAP,Uniform,1000,100,8,4,82454
LEAP,Uniform,1000,100,8,5,81186
LEAP,Uniform,1000,100,8,6,79064
LEAP,Uniform,1000,100,16,0,106692
LEAP,Uniform,1000,100,16,1,111209
LEAP,Uniform,1000,100,16,2,122374
LEAP,Uniform,1000,100,16,3,116676
LEAP,Uniform,1000,100,16,4,121560
LEAP,Uniform,1000,100,16,5,131843
LEAP,Uniform,1000,100,16,6,134997
Serial,Zipf_0.8,1000,100,1,0,11664
Serial,Zipf_0.8,1000,100,1,1,11659
Serial,Zipf_0.8,1000,100,1,2,11659
Serial,Zipf_0.8,1000,100,1,3,11648
Serial,Zipf_0.8,1000,100,1,4,11654
Serial,Zipf_0.8,1000,100,1,5,11651
Serial,Zipf_0.8,1000,100,1,6,11654
LEAP-base,Zipf_0.8,1000,100,1,0,10667
LEAP-base,Zipf_0.8,1000,100,1,1,11108
LEAP-base,Zipf_0.8,1000,100,1,2,10787
LEAP-base,Zipf_0.8,1000,100,1,3,10446
LEAP-base,Zipf_0.8,1000,100,1,4,10446
LEAP-base,Zipf_0.8,1000,100,1,5,11151
LEAP-base,Zipf_0.8,1000,100,1,6,11221
LEAP-base,Zipf_0.8,1000,100,2,0,20832
LEAP-base,Zipf_0.8,1000,100,2,1,20746
LEAP-base,Zipf_0.8,1000,100,2,2,22253
LEAP-base,Zipf_0.8,1000,100,2,3,21201
LEAP-base,Zipf_0.8,1000,100,2,4,21514
LEAP-base,Zipf_0.8,1000,100,2,5,22200
LEAP-base,Zipf_0.8,1000,100,2,6,20722
LEAP-base,Zipf_0.8,1000,100,4,0,41883
LEAP-base,Zipf_0.8,1000,100,4,1,42790
LEAP-base,Zipf_0.8,1000,100,4,2,41603
LEAP-base,Zipf_0.8,1000,100,4,3,41307
LEAP-base,Zipf_0.8,1000,100,4,4,41573
LEAP-base,Zipf_0.8,1000,100,4,5,41942
LEAP-base,Zipf_0.8,1000,100,4,6,42738
LEAP-base,Zipf_0.8,1000,100,8,0,77302
LEAP-base,Zipf_0.8,1000,100,8,1,77053
LEAP-base,Zipf_0.8,1000,100,8,2,80502
LEAP-base,Zipf_0.8,1000,100,8,3,82793
LEAP-base,Zipf_0.8,1000,100,8,4,78314
LEAP-base,Zipf_0.8,1000,100,8,5,76421
LEAP-base,Zipf_0.8,1000,100,8,6,77769
LEAP-base,Zipf_0.8,1000,100,16,0,132863
LEAP-base,Zipf_0.8,1000,100,16,1,134083
LEAP-base,Zipf_0.8,1000,100,16,2,135485
LEAP-base,Zipf_0.8,1000,100,16,3,134300
LEAP-base,Zipf_0.8,1000,100,16,4,133962
LEAP-base,Zipf_0.8,1000,100,16,5,123159
LEAP-base,Zipf_0.8,1000,100,16,6,124433
LEAP,Zipf_0.8,1000,100,1,0,10452
LEAP,Zipf_0.8,1000,100,1,1,10468
LEAP,Zipf_0.8,1000,100,1,2,10659
LEAP,Zipf_0.8,1000,100,1,3,11015
LEAP,Zipf_0.8,1000,100,1,4,10463
LEAP,Zipf_0.8,1000,100,1,5,10471
LEAP,Zipf_0.8,1000,100,1,6,11168
LEAP,Zipf_0.8,1000,100,2,0,21132
LEAP,Zipf_0.8,1000,100,2,1,21450
LEAP,Zipf_0.8,1000,100,2,2,21554
LEAP,Zipf_0.8,1000,100,2,3,20763
LEAP,Zipf_0.8,1000,100,2,4,21091
LEAP,Zipf_0.8,1000,100,2,5,20743
LEAP,Zipf_0.8,1000,100,2,6,21513
LEAP,Zipf_0.8,1000,100,4,0,42382
LEAP,Zipf_0.8,1000,100,4,1,41800
LEAP,Zipf_0.8,1000,100,4,2,41362
LEAP,Zipf_0.8,1000,100,4,3,41681
LEAP,Zipf_0.8,1000,100,4,4,41121
LEAP,Zipf_0.8,1000,100,4,5,41503
LEAP,Zipf_0.8,1000,100,4,6,41291
LEAP,Zipf_0.8,1000,100,8,0,76050
LEAP,Zipf_0.8,1000,100,8,1,80017
LEAP,Zipf_0.8,1000,100,8,2,77983
LEAP,Zipf_0.8,1000,100,8,3,80141
LEAP,Zipf_0.8,1000,100,8,4,82244
LEAP,Zipf_0.8,1000,100,8,5,76860
LEAP,Zipf_0.8,1000,100,8,6,78795
LEAP,Zipf_0.8,1000,100,16,0,115560
LEAP,Zipf_0.8,1000,100,16,1,134788
LEAP,Zipf_0.8,1000,100,16,2,134728
LEAP,Zipf_0.8,1000,100,16,3,124212
LEAP,Zipf_0.8,1000,100,16,4,136256
LEAP,Zipf_0.8,1000,100,16,5,134898
LEAP,Zipf_0.8,1000,100,16,6,128957
Serial,Zipf_1.2,1000,100,1,0,11657
Serial,Zipf_1.2,1000,100,1,1,11645
Serial,Zipf_1.2,1000,100,1,2,11634
Serial,Zipf_1.2,1000,100,1,3,11646
Serial,Zipf_1.2,1000,100,1,4,11656
Serial,Zipf_1.2,1000,100,1,5,11652
Serial,Zipf_1.2,1000,100,1,6,11657
LEAP-base,Zipf_1.2,1000,100,1,0,10732
LEAP-base,Zipf_1.2,1000,100,1,1,10642
LEAP-base,Zipf_1.2,1000,100,1,2,10838
LEAP-base,Zipf_1.2,1000,100,1,3,10782
LEAP-base,Zipf_1.2,1000,100,1,4,10731
LEAP-base,Zipf_1.2,1000,100,1,5,10500
LEAP-base,Zipf_1.2,1000,100,1,6,10532
LEAP-base,Zipf_1.2,1000,100,2,0,21436
LEAP-base,Zipf_1.2,1000,100,2,1,20699
LEAP-base,Zipf_1.2,1000,100,2,2,21358
LEAP-base,Zipf_1.2,1000,100,2,3,20657
LEAP-base,Zipf_1.2,1000,100,2,4,21869
LEAP-base,Zipf_1.2,1000,100,2,5,20727
LEAP-base,Zipf_1.2,1000,100,2,6,21197
LEAP-base,Zipf_1.2,1000,100,4,0,41236
LEAP-base,Zipf_1.2,1000,100,4,1,41898
LEAP-base,Zipf_1.2,1000,100,4,2,41948
LEAP-base,Zipf_1.2,1000,100,4,3,42581
LEAP-base,Zipf_1.2,1000,100,4,4,42844
LEAP-base,Zipf_1.2,1000,100,4,5,41259
LEAP-base,Zipf_1.2,1000,100,4,6,42456
LEAP-base,Zipf_1.2,1000,100,8,0,75532
LEAP-base,Zipf_1.2,1000,100,8,1,75737
LEAP-base,Zipf_1.2,1000,100,8,2,75814
LEAP-base,Zipf_1.2,1000,100,8,3,76432
LEAP-base,Zipf_1.2,1000,100,8,4,76520
LEAP-base,Zipf_1.2,1000,100,8,5,81510
LEAP-base,Zipf_1.2,1000,100,8,6,82879
LEAP-base,Zipf_1.2,1000,100,16,0,112849
LEAP-base,Zipf_1.2,1000,100,16,1,128395
LEAP-base,Zipf_1.2,1000,100,16,2,120402
LEAP-base,Zipf_1.2,1000,100,16,3,118337
LEAP-base,Zipf_1.2,1000,100,16,4,118195
LEAP-base,Zipf_1.2,1000,100,16,5,124166
LEAP-base,Zipf_1.2,1000,100,16,6,108158
LEAP,Zipf_1.2,1000,100,1,0,10435
LEAP,Zipf_1.2,1000,100,1,1,10450
LEAP,Zipf_1.2,1000,100,1,2,10987
LEAP,Zipf_1.2,1000,100,1,3,10454
LEAP,Zipf_1.2,1000,100,1,4,10457
LEAP,Zipf_1.2,1000,100,1,5,10469
LEAP,Zipf_1.2,1000,100,1,6,11163
LEAP,Zipf_1.2,1000,100,2,0,21695
LEAP,Zipf_1.2,1000,100,2,1,20744
LEAP,Zipf_1.2,1000,100,2,2,21999
LEAP,Zipf_1.2,1000,100,2,3,20711
LEAP,Zipf_1.2,1000,100,2,4,21380
LEAP,Zipf_1.2,1000,100,2,5,20721
LEAP,Zipf_1.2,1000,100,2,6,21474
LEAP,Zipf_1.2,1000,100,4,0,42554
