engine,scenario,accounts,overhead_us,threads,run,tps
LEAP,Uniform,1000,100,2,4,21855
LEAP,Uniform,1000,100,2,5,21849
LEAP,Uniform,1000,100,2,6,21789
LEAP,Uniform,1000,100,4,0,42486
LEAP,Uniform,1000,100,4,1,42858
LEAP,Uniform,1000,100,4,2,42815
LEAP,Uniform,1000,100,4,3,42174
LEAP,Uniform,1000,100,4,4,42989
LEAP,Uniform,1000,100,4,5,43059
LEAP,Uniform,1000,100,4,6,42930
LEAP,Uniform,1000,100,8,0,79118
LEAP,Uniform,1000,100,8,1,80214
LEAP,Uniform,1000,100,8,2,72354
LEAP,Uniform,1000,100,8,3,73941
LEAP,Uniform,1000,100,8,4,77684
LEAP,Uniform,1000,100,8,5,74810
LEAP,Uniform,1000,100,8,6,74008
LEAP,Uniform,1000,100,16,0,118100
LEAP,Uniform,1000,100,16,1,118956
LEAP,Uniform,1000,100,16,2,118343
LEAP,Uniform,1000,100,16,3,114710
LEAP,Uniform,1000,100,16,4,110294
LEAP,Uniform,1000,100,16,5,118216
LEAP,Uniform,1000,100,16,6,119061
Serial,Zipf_0.8,1000,100,1,0,11640
Serial,Zipf_0.8,1000,100,1,1,11638
Serial,Zipf_0.8,1000,100,1,2,11642
Serial,Zipf_0.8,1000,100,1,3,11642
Serial,Zipf_0.8,1000,100,1,4,11638
Serial,Zipf_0.8,1000,100,1,5,11637
Serial,Zipf_0.8,1000,100,1,6,11636
LEAP-base,Zipf_0.8,1000,100,1,0,11006
LEAP-base,Zipf_0.8,1000,100,1,1,10952
LEAP-base,Zipf_0.8,1000,100,1,2,10982
LEAP-base,Zipf_0.8,1000,100,1,3,10963
LEAP-base,Zipf_0.8,1000,100,1,4,11003
LEAP-base,Zipf_0.8,1000,100,1,5,11016
LEAP-base,Zipf_0.8,1000,100,1,6,11004
LEAP-base,Zipf_0.8,1000,100,2,0,21859
LEAP-base,Zipf_0.8,1000,100,2,1,21823
LEAP-base,Zipf_0.8,1000,100,2,2,21846
LEAP-base,Zipf_0.8,1000,100,2,3,21746
LEAP-base,Zipf_0.8,1000,100,2,4,21835
LEAP-base,Zipf_0.8,1000,100,2,5,21877
LEAP-base,Zipf_0.8,1000,100,2,6,21837
LEAP-base,Zipf_0.8,1000,100,4,0,42920
LEAP-base,Zipf_0.8,1000,100,4,1,43409
LEAP-base,Zipf_0.8,1000,100,4,2,43361
LEAP-base,Zipf_0.8,1000,100,4,3,43293
LEAP-base,Zipf_0.8,1000,100,4,4,43282
LEAP-base,Zipf_0.8,1000,100,4,5,43279
LEAP-base,Zipf_0.8,1000,100,4,6,43301
LEAP-base,Zipf_0.8,1000,100,8,0,78010
LEAP-base,Zipf_0.8,1000,100,8,1,79025
LEAP-base,Zipf_0.8,1000,100,8,2,80968
LEAP-base,Zipf_0.8,1000,100,8,3,80548
LEAP-base,Zipf_0.8,1000,100,8,4,82257
LEAP-base,Zipf_0.8,1000,100,8,5,82068
LEAP-base,Zipf_0.8,1000,100,8,6,81071
LEAP-base,Zipf_0.8,1000,100,16,0,122888
LEAP-base,Zipf_0.8,1000,100,16,1,123830
LEAP-base,Zipf_0.8,1000,100,16,2,117163
LEAP-base,Zipf_0.8,1000,100,16,3,117575
LEAP-base,Zipf_0.8,1000,100,16,4,118012
LEAP-base,Zipf_0.8,1000,100,16,5,113891
LEAP-base,Zipf_0.8,1000,100,16,6,128080
LEAP,Zipf_0.8,1000,100,1,0,11105
LEAP,Zipf_0.8,1000,100,1,1,11127
LEAP,Zipf_0.8,1000,100,1,2,11117
LEAP,Zipf_0.8,1000,100,1,3,11112
LEAP,Zipf_0.8,1000,100,1,4,11113
LEAP,Zipf_0.8,1000,100,1,5,11112
LEAP,Zipf_0.8,1000,100,1,6,11108
LEAP,Zipf_0.8,1000,100,2,0,21835
LEAP,Zipf_0.8,1000,100,2,1,21883
LEAP,Zipf_0.8,1000,100,2,2,21804
LEAP,Zipf_0.8,1000,100,2,3,21869
LEAP,Zipf_0.8,1000,100,2,4,21849
LEAP,Zipf_0.8,1000,100,2,5,21862
LEAP,Zipf_0.8,1000,100,2,6,21787
LEAP,Zipf_0.8,1000,100,4,0,43150
LEAP,Zipf_0.8,1000,100,4,1,42323
LEAP,Zipf_0.8,1000,100,4,2,42335
LEAP,Zipf_0.8,1000,100,4,3,43230
LEAP,Zipf_0.8,1000,100,4,4,42529
LEAP,Zipf_0.8,1000,100,4,5,42257
LEAP,Zipf_0.8,1000,100,4,6,42647
LEAP,Zipf_0.8,1000,100,8,0,76632
LEAP,Zipf_0.8,1000,100,8,1,76597
LEAP,Zipf_0.8,1000,100,8,2,71565
LEAP,Zipf_0.8,1000,100,8,3,73491
LEAP,Zipf_0.8,1000,100,8,4,78020
LEAP,Zipf_0.8,1000,100,8,5,72456
LEAP,Zipf_0.8,1000,100,8,6,75531
LEAP,Zipf_0.8,1000,100,16,0,112708
LEAP,Zipf_0.8,1000,100,16,1,109470
LEAP,Zipf_0.8,1000,100,16,2,110271
LEAP,Zipf_0.8,1000,100,16,3,102783
LEAP,Zipf_0.8,1000,100,16,4,113060
LEAP,Zipf_0.8,1000,100,16,5,103176
LEAP,Zipf_0.8,1000,100,16,6,99166
Serial,Zipf_1.2,1000,100,1,0,11643
Serial,Zipf_1.2,1000,100,1,1,11641
Serial,Zipf_1.2,1000,100,1,2,11634
Serial,Zipf_1.2,1000,100,1,3,11614
Serial,Zipf_1.2,1000,100,1,4,11642
Serial,Zipf_1.2,1000,100,1,5,11642
Serial,Zipf_1.2,1000,100,1,6,11638
LEAP-base,Zipf_1.2,1000,100,1,0,10955
LEAP-base,Zipf_1.2,1000,100,1,1,11004
LEAP-base,Zipf_1.2,1000,100,1,2,11052
LEAP-base,Zipf_1.2,1000,100,1,3,11041
LEAP-base,Zipf_1.2,1000,100,1,4,11062
LEAP-base,Zipf_1.2,1000,100,1,5,11030
LEAP-base,Zipf_1.2,1000,100,1,6,11029
LEAP-base,Zipf_1.2,1000,100,2,0,21730
LEAP-base,Zipf_1.2,1000,100,2,1,21880
LEAP-base,Zipf_1.2,1000,100,2,2,21689
LEAP-base,Zipf_1.2,1000,100,2,3,21797
LEAP-base,Zipf_1.2,1000,100,2,4,21751
LEAP-base,Zipf_1.2,1000,100,2,5,21783
LEAP-base,Zipf_1.2,1000,100,2,6,21730
LEAP-base,Zipf_1.2,1000,100,4,0,41947
LEAP-base,Zipf_1.2,1000,100,4,1,42757
LEAP-base,Zipf_1.2,1000,100,4,2,42756
LEAP-base,Zipf_1.2,1000,100,4,3,42784
LEAP-base,Zipf_1.2,1000,100,4,4,43110
LEAP-base,Zipf_1.2,1000,100,4,5,43039
LEAP-base,Zipf_1.2,1000,100,4,6,42748
LEAP-base,Zipf_1.2,1000,100,8,0,61727
LEAP-base,Zipf_1.2,1000,100,8,1,66274
LEAP-base,Zipf_1.2,1000,100,8,2,66840
LEAP-base,Zipf_1.2,1000,100,8,3,71875
LEAP-base,Zipf_1.2,1000,100,8,4,69359
LEAP-base,Zipf_1.2,1000,100,8,5,65702
LEAP-base,Zipf_1.2,1000,100,8,6,66020
LEAP-base,Zipf_1.2,1000,100,16,0,45594
LEAP-base,Zipf_1.2,1000,100,16,1,44931
LEAP-base,Zipf_1.2,1000,100,16,2,48911
LEAP-base,Zipf_1.2,1000,100,16,3,44664
LEAP-base,Zipf_1.2,1000,100,16,4,44608
LEAP-base,Zipf_1.2,1000,100,16,5,45490
LEAP-base,Zipf_1.2,1000,100,16,6,46164
LEAP,Zipf_1.2,1000,100,1,0,11056
LEAP,Zipf_1.2,1000,100,1,1,11108
LEAP,Zipf_1.2,1000,100,1,2,11086
LEAP,Zipf_1.2,1000,100,1,3,11100
LEAP,Zipf_1.2,1000,100,1,4,11090
LEAP,Zipf_1.2,1000,100,1,5,11119
LEAP,Zipf_1.2,1000,100,1,6,11154
LEAP,Zipf_1.2,1000,100,2,0,21964
LEAP,Zipf_1.2,1000,100,2,1,21903
LEAP,Zipf_1.2,1000,100,2,2,21949
LEAP,Zipf_1.2,1000,100,2,3,21791
LEAP,Zipf_1.2,1000,100,2,4,21922
LEAP,Zipf_1.2,1000,100,2,5,21865
LEAP,Zipf_1.2,1000,100,2,6,21932
LEAP,Zipf_1.2,1000,100,4,0,42991
LEAP,Zipf_1.2,1000,100,4,1,42745
LEAP,Zipf_1.2,1000,100,4,2,42648
LEAP,Zipf_1.2,1000,100,4,3,42952
LEAP,Zipf_1.2,1000,100,4,4,43195
LEAP,Zipf_1.2,1000,100,4,5,42140
LEAP,Zipf_1.2,1000,100,4,6,42805
LEAP,Zipf_1.2,1000,100,8,0,61477
LEAP,Zipf_1.2,1000,100,8,1,62055
LEAP,Zipf_1.2,1000,100,8,2,59540
LEAP,Zipf_1.2,1000,100,8,3,63550
LEAP,Zipf_1.2,1000,100,8,4,59354
LEAP,Zipf_1.2,1000,100,8,5,59541
LEAP,Zipf_1.2,1000,100,8,6,62590
LEAP,Zipf_1.2,1000,100,16,0,59076
LEAP,Zipf_1.2,1000,100,16,1,67347
LEAP,Zipf_1.2,1000,100,16,2,71814
LEAP,Zipf_1.2,1000,100,16,3,63939
LEAP,Zipf_1.2,1000,100,16,4,64518
LEAP,Zipf_1.2,1000,100,16,5,65696
LEAP,Zipf_1.2,1000,100,16,6,68963
Serial,Hotspot_50pct,1000,100,1,0,11641
Serial,Hotspot_50pct,1000,100,1,1,11640
Serial,Hotspot_50pct,1000,100,1,2,11643
Serial,Hotspot_50pct,1000,100,1,3,11642
Serial,Hotspot_50pct,1000,100,1,4,11641
Serial,Hotspot_50pct,1000,100,1,5,11640
Serial,Hotspot_50pct,1000,100,1,6,11642
LEAP-base,Hotspot_50pct,1000,100,1,0,11040
LEAP-base,Hotspot_50pct,1000,100,1,1,11025
LEAP-base,Hotspot_50pct,1000,100,1,2,11065
LEAP-base,Hotspot_50pct,1000,100,1,3,11042
LEAP-base,Hotspot_50pct,1000,100,1,4,11059
LEAP-base,Hotspot_50pct,1000,100,1,5,11026
LEAP-base,Hotspot_50pct,1000,100,1,6,11063
LEAP-base,Hotspot_50pct,1000,100,2,0,21682
LEAP-base,Hotspot_50pct,1000,100,2,1,21725
LEAP-base,Hotspot_50pct,1000,100,2,2,21736
LEAP-base,Hotspot_50pct,1000,100,2,3,21703
LEAP-base,Hotspot_50pct,1000,100,2,4,21691
LEAP-base,Hotspot_50pct,1000,100,2,5,21793
LEAP-base,Hotspot_50pct,1000,100,2,6,21721
LEAP-base,Hotspot_50pct,1000,100,4,0,40720
LEAP-base,Hotspot_50pct,1000,100,4,1,39110
LEAP-base,Hotspot_50pct,1000,100,4,2,39871
LEAP-base,Hotspot_50pct,1000,100,4,3,40916
LEAP-base,Hotspot_50pct,1000,100,4,4,39139
LEAP-base,Hotspot_50pct,1000,100,4,5,40295
LEAP-base,Hotspot_50pct,1000,100,4,6,39128
LEAP-base,Hotspot_50pct,1000,100,8,0,31642
LEAP-base,Hotspot_50pct,1000,100,8,1,32707
LEAP-base,Hotspot_50pct,1000,100,8,2,31648
LEAP-base,Hotspot_50pct,1000,100,8,3,34212
LEAP-base,Hotspot_50pct,1000,100,8,4,33048
LEAP-base,Hotspot_50pct,1000,100,8,5,33678
LEAP-base,Hotspot_50pct,1000,100,8,6,30987
LEAP-base,Hotspot_50pct,1000,100,16,0,18987
LEAP-base,Hotspot_50pct,1000,100,16,1,20800
LEAP-base,Hotspot_50pct,1000,100,16,2,23042
LEAP-base,Hotspot_50pct,1000,100,16,3,22097
LEAP-base,Hotspot_50pct,1000,100,16,4,21186
LEAP-base,Hotspot_50pct,1000,100,16,5,21719
LEAP-base,Hotspot_50pct,1000,100,16,6,20098
LEAP,Hotspot_50pct,1000,100,1,0,11138
LEAP,Hotspot_50pct,1000,100,1,1,11161
LEAP,Hotspot_50pct,1000,100,1,2,11152
LEAP,Hotspot_50pct,1000,100,1,3,10973
LEAP,Hotspot_50pct,1000,100,1,4,11128
LEAP,Hotspot_50pct,1000,100,1,5,11146
LEAP,Hotspot_50pct,1000,100,1,6,11098
LEAP,Hotspot_50pct,1000,100,2,0,21740
LEAP,Hotspot_50pct,1000,100,2,1,21732
LEAP,Hotspot_50pct,1000,100,2,2,21818
LEAP,Hotspot_50pct,1000,100,2,3,21690
LEAP,Hotspot_50pct,1000,100,2,4,21754
LEAP,Hotspot_50pct,1000,100,2,5,21828
LEAP,Hotspot_50pct,1000,100,2,6,21747
LEAP,Hotspot_50pct,1000,100,4,0,40500
LEAP,Hotspot_50pct,1000,100,4,1,39845
LEAP,Hotspot_50pct,1000,100,4,2,41551
LEAP,Hotspot_50pct,1000,100,4,3,40629
LEAP,Hotspot_50pct,1000,100,4,4,38237
LEAP,Hotspot_50pct,1000,100,4,5,39671
LEAP,Hotspot_50pct,1000,100,4,6,39894
LEAP,Hotspot_50pct,1000,100,8,0,42342
LEAP,Hotspot_50pct,1000,100,8,1,41617
LEAP,Hotspot_50pct,1000,100,8,2,41395
LEAP,Hotspot_50pct,1000,100,8,3,44838
LEAP,Hotspot_50pct,1000,100,8,4,41786
LEAP,Hotspot_50pct,1000,100,8,5,39962
LEAP,Hotspot_50pct,1000,100,8,6,41555
LEAP,Hotspot_50pct,1000,100,16,0,40743
LEAP,Hotspot_50pct,1000,100,16,1,42536
LEAP,Hotspot_50pct,1000,100,16,2,38698
LEAP,Hotspot_50pct,1000,100,16,3,35459
LEAP,Hotspot_50pct,1000,100,16,4,36687
LEAP,Hotspot_50pct,1000,100,16,5,39866
LEAP,Hotspot_50pct,1000,100,16,6,42188
Serial,Hotspot_90pct,1000,100,1,0,11637
Serial,Hotspot_90pct,1000,100,1,1,11640
Serial,Hotspot_90pct,1000,100,1,2,11641
Serial,Hotspot_90pct,1000,100,1,3,11639
Serial,Hotspot_90pct,1000,100,1,4,11643
Serial,Hotspot_90pct,1000,100,1,5,11642
Serial,Hotspot_90pct,1000,100,1,6,11643
LEAP-base,Hotspot_90pct,1000,100,1,0,10983
LEAP-base,Hotspot_90pct,1000,100,1,1,10991
LEAP-base,Hotspot_90pct,1000,100,1,2,11006
LEAP-base,Hotspot_90pct,1000,100,1,3,11002
LEAP-base,Hotspot_90pct,1000,100,1,4,11003
LEAP-base,Hotspot_90pct,1000,100,1,5,10966
LEAP-base,Hotspot_90pct,1000,100,1,6,11062
LEAP-base,Hotspot_90pct,1000,100,2,0,21166
LEAP-base,Hotspot_90pct,1000,100,2,1,21425
LEAP-base,Hotspot_90pct,1000,100,2,2,21244
LEAP-base,Hotspot_90pct,1000,100,2,3,21238
LEAP-base,Hotspot_90pct,1000,100,2,4,21336
LEAP-base,Hotspot_90pct,1000,100,2,5,21415
LEAP-base,Hotspot_90pct,1000,100,2,6,20949
LEAP-base,Hotspot_90pct,1000,100,4,0,24235
LEAP-base,Hotspot_90pct,1000,100,4,1,26167
LEAP-base,Hotspot_90pct,1000,100,4,2,25409
LEAP-base,Hotspot_90pct,1000,100,4,3,25158
LEAP-base,Hotspot_90pct,1000,100,4,4,25514
LEAP-base,Hotspot_90pct,1000,100,4,5,25052
LEAP-base,Hotspot_90pct,1000,100,4,6,26357
LEAP-base,Hotspot_90pct,1000,100,8,0,20227
LEAP-base,Hotspot_90pct,1000,100,8,1,19724
LEAP-base,Hotspot_90pct,1000,100,8,2,21585
LEAP-base,Hotspot_90pct,1000,100,8,3,19652
LEAP-base,Hotspot_90pct,1000,100,8,4,20102
LEAP-base,Hotspot_90pct,1000,100,8,5,19809
LEAP-base,Hotspot_90pct,1000,100,8,6,20669
LEAP-base,Hotspot_90pct,1000,100,16,0,11333
LEAP-base,Hotspot_90pct,1000,100,16,1,11236
LEAP-base,Hotspot_90pct,1000,100,16,2,11814
LEAP-base,Hotspot_90pct,1000,100,16,3,11182
LEAP-base,Hotspot_90pct,1000,100,16,4,11372
LEAP-base,Hotspot_90pct,1000,100,16,5,11771
LEAP-base,Hotspot_90pct,1000,100,16,6,11776
LEAP,Hotspot_90pct,1000,100,1,0,11159
LEAP,Hotspot_90pct,1000,100,1,1,11176
LEAP,Hotspot_90pct,1000,100,1,2,11173
LEAP,Hotspot_90pct,1000,100,1,3,11156
LEAP,Hotspot_90pct,1000,100,1,4,11169
LEAP,Hotspot_90pct,1000,100,1,5,11174
LEAP,Hotspot_90pct,1000,100,1,6,11171
LEAP,Hotspot_90pct,1000,100,2,0,21625
LEAP,Hotspot_90pct,1000,100,2,1,21421
LEAP,Hotspot_90pct,1000,100,2,2,21481
LEAP,Hotspot_90pct,1000,100,2,3,21511
LEAP,Hotspot_90pct,1000,100,2,4,21559
LEAP,Hotspot_90pct,1000,100,2,5,21570
LEAP,Hotspot_90pct,1000,100,2,6,21572
LEAP,Hotspot_90pct,1000,100,4,0,33821
LEAP,Hotspot_90pct,1000,100,4,1,30759
LEAP,Hotspot_90pct,1000,100,4,2,33606
LEAP,Hotspot_90pct,1000,100,4,3,34705
LEAP,Hotspot_90pct,1000,100,4,4,34619
LEAP,Hotspot_90pct,1000,100,4,5,35376
LEAP,Hotspot_90pct,1000,100,4,6,34406
LEAP,Hotspot_90pct,1000,100,8,0,27457
LEAP,Hotspot_90pct,1000,100,8,1,27509
LEAP,Hotspot_90pct,1000,100,8,2,26892
LEAP,Hotspot_90pct,1000,100,8,3,27146
LEAP,Hotspot_90pct,1000,100,8,4,26553
LEAP,Hotspot_90pct,1000,100,8,5,26929
LEAP,Hotspot_90pct,1000,100,8,6,26767
LEAP,Hotspot_90pct,1000,100,16,0,20067
LEAP,Hotspot_90pct,1000,100,16,1,20380
LEAP,Hotspot_90pct,1000,100,16,2,20256
LEAP,Hotspot_90pct,1000,100,16,3,20255
LEAP,Hotspot_90pct,1000,100,16,4,21260
LEAP,Hotspot_90pct,1000,100,16,5,20631
LEAP,Hotspot_90pct,1000,100,16,6,20901
