engine,scenario,accounts,overhead_us,threads,run,tps
LEAP-base,Hotspot_90pct,1000,10,2,2,147627
LEAP-base,Hotspot_90pct,1000,10,2,3,147643
LEAP-base,Hotspot_90pct,1000,10,2,4,146102
LEAP-base,Hotspot_90pct,1000,10,2,5,149330
LEAP-base,Hotspot_90pct,1000,10,2,6,147339
LEAP-base,Hotspot_90pct,1000,10,4,0,247132
LEAP-base,Hotspot_90pct,1000,10,4,1,246720
LEAP-base,Hotspot_90pct,1000,10,4,2,262161
LEAP-base,Hotspot_90pct,1000,10,4,3,261502
LEAP-base,Hotspot_90pct,1000,10,4,4,260639
LEAP-base,Hotspot_90pct,1000,10,4,5,259204
LEAP-base,Hotspot_90pct,1000,10,4,6,259004
LEAP-base,Hotspot_90pct,1000,10,8,0,408302
LEAP-base,Hotspot_90pct,1000,10,8,1,397709
LEAP-base,Hotspot_90pct,1000,10,8,2,390813
LEAP-base,Hotspot_90pct,1000,10,8,3,385598
LEAP-base,Hotspot_90pct,1000,10,8,4,394340
LEAP-base,Hotspot_90pct,1000,10,8,5,389343
LEAP-base,Hotspot_90pct,1000,10,8,6,370948
LEAP-base,Hotspot_90pct,1000,10,16,0,371151
LEAP-base,Hotspot_90pct,1000,10,16,1,360828
LEAP-base,Hotspot_90pct,1000,10,16,2,330741
LEAP-base,Hotspot_90pct,1000,10,16,3,607259
LEAP-base,Hotspot_90pct,1000,10,16,4,571679
LEAP-base,Hotspot_90pct,1000,10,16,5,402174
LEAP-base,Hotspot_90pct,1000,10,16,6,634802
LEAP,Hotspot_90pct,1000,10,1,0,79093
LEAP,Hotspot_90pct,1000,10,1,1,78488
LEAP,Hotspot_90pct,1000,10,1,2,80595
LEAP,Hotspot_90pct,1000,10,1,3,83281
LEAP,Hotspot_90pct,1000,10,1,4,80188
LEAP,Hotspot_90pct,1000,10,1,5,79418
LEAP,Hotspot_90pct,1000,10,1,6,79278
LEAP,Hotspot_90pct,1000,10,2,0,148903
LEAP,Hotspot_90pct,1000,10,2,1,147523
LEAP,Hotspot_90pct,1000,10,2,2,149704
LEAP,Hotspot_90pct,1000,10,2,3,151371
LEAP,Hotspot_90pct,1000,10,2,4,155865
LEAP,Hotspot_90pct,1000,10,2,5,150649
LEAP,Hotspot_90pct,1000,10,2,6,151511
LEAP,Hotspot_90pct,1000,10,4,0,248074
LEAP,Hotspot_90pct,1000,10,4,1,270694
LEAP,Hotspot_90pct,1000,10,4,2,267533
LEAP,Hotspot_90pct,1000,10,4,3,255061
LEAP,Hotspot_90pct,1000,10,4,4,271176
LEAP,Hotspot_90pct,1000,10,4,5,260344
LEAP,Hotspot_90pct,1000,10,4,6,268556
LEAP,Hotspot_90pct,1000,10,8,0,426275
LEAP,Hotspot_90pct,1000,10,8,1,403407
LEAP,Hotspot_90pct,1000,10,8,2,394891
LEAP,Hotspot_90pct,1000,10,8,3,421403
LEAP,Hotspot_90pct,1000,10,8,4,386857
LEAP,Hotspot_90pct,1000,10,8,5,389112
LEAP,Hotspot_90pct,1000,10,8,6,400590
LEAP,Hotspot_90pct,1000,10,16,0,305864
LEAP,Hotspot_90pct,1000,10,16,1,620785
LEAP,Hotspot_90pct,1000,10,16,2,332448
LEAP,Hotspot_90pct,1000,10,16,3,385464
LEAP,Hotspot_90pct,1000,10,16,4,676019
LEAP,Hotspot_90pct,1000,10,16,5,502038
LEAP,Hotspot_90pct,1000,10,16,6,652042
Serial,Uniform,1000,50,1,0,23293
Serial,Uniform,1000,50,1,1,23301
Serial,Uniform,1000,50,1,2,23338
Serial,Uniform,1000,50,1,3,23319
Serial,Uniform,1000,50,1,4,23338
Serial,Uniform,1000,50,1,5,23296
Serial,Uniform,1000,50,1,6,23335
LEAP-base,Uniform,1000,50,1,0,21459
LEAP-base,Uniform,1000,50,1,1,20964
LEAP-base,Uniform,1000,50,1,2,21136
LEAP-base,Uniform,1000,50,1,3,21316
LEAP-base,Uniform,1000,50,1,4,21493
LEAP-base,Uniform,1000,50,1,5,20980
LEAP-base,Uniform,1000,50,1,6,21324
LEAP-base,Uniform,1000,50,2,0,41340
LEAP-base,Uniform,1000,50,2,1,40363
LEAP-base,Uniform,1000,50,2,2,40383
LEAP-base,Uniform,1000,50,2,3,40698
LEAP-base,Uniform,1000,50,2,4,41228
LEAP-base,Uniform,1000,50,2,5,40944
LEAP-base,Uniform,1000,50,2,6,39656
LEAP-base,Uniform,1000,50,4,0,80158
LEAP-base,Uniform,1000,50,4,1,79873
LEAP-base,Uniform,1000,50,4,2,78728
LEAP-base,Uniform,1000,50,4,3,78747
LEAP-base,Uniform,1000,50,4,4,78717
LEAP-base,Uniform,1000,50,4,5,78751
LEAP-base,Uniform,1000,50,4,6,79441
LEAP-base,Uniform,1000,50,8,0,148115
LEAP-base,Uniform,1000,50,8,1,150646
LEAP-base,Uniform,1000,50,8,2,147967
LEAP-base,Uniform,1000,50,8,3,137063
LEAP-base,Uniform,1000,50,8,4,138347
LEAP-base,Uniform,1000,50,8,5,137784
LEAP-base,Uniform,1000,50,8,6,149187
LEAP-base,Uniform,1000,50,16,0,239484
LEAP-base,Uniform,1000,50,16,1,202373
LEAP-base,Uniform,1000,50,16,2,239899
LEAP-base,Uniform,1000,50,16,3,187152
LEAP-base,Uniform,1000,50,16,4,204143
LEAP-base,Uniform,1000,50,16,5,194769
LEAP-base,Uniform,1000,50,16,6,182579
LEAP,Uniform,1000,50,1,0,20326
LEAP,Uniform,1000,50,1,1,20837
LEAP,Uniform,1000,50,1,2,20249
LEAP,Uniform,1000,50,1,3,20821
LEAP,Uniform,1000,50,1,4,20176
LEAP,Uniform,1000,50,1,5,20780
LEAP,Uniform,1000,50,1,6,21059
LEAP,Uniform,1000,50,2,0,39622
LEAP,Uniform,1000,50,2,1,39780
LEAP,Uniform,1000,50,2,2,39553
LEAP,Uniform,1000,50,2,3,39537
LEAP,Uniform,1000,50,2,4,39546
LEAP,Uniform,1000,50,2,5,39936
LEAP,Uniform,1000,50,2,6,39910
LEAP,Uniform,1000,50,4,0,78624
LEAP,Uniform,1000,50,4,1,78577
LEAP,Uniform,1000,50,4,2,77607
LEAP,Uniform,1000,50,4,3,80817
LEAP,Uniform,1000,50,4,4,78343
LEAP,Uniform,1000,50,4,5,79303
LEAP,Uniform,1000,50,4,6,78490
LEAP,Uniform,1000,50,8,0,144739
LEAP,Uniform,1000,50,8,1,141984
LEAP,Uniform,1000,50,8,2,150758
LEAP,Uniform,1000,50,8,3,144217
LEAP,Uniform,1000,50,8,4,148656
LEAP,Uniform,1000,50,8,5,142854
LEAP,Uniform,1000,50,8,6,145394
LEAP,Uniform,1000,50,16,0,247410
LEAP,Uniform,1000,50,16,1,213303
LEAP,Uniform,1000,50,16,2,219056
LEAP,Uniform,1000,50,16,3,231916
LEAP,Uniform,1000,50,16,4,245789
LEAP,Uniform,1000,50,16,5,248303
LEAP,Uniform,1000,50,16,6,241413
Serial,Hotspot_90pct,1000,50,1,0,23302
Serial,Hotspot_90pct,1000,50,1,1,23305
Serial,Hotspot_90pct,1000,50,1,2,23320
Serial,Hotspot_90pct,1000,50,1,3,23341
Serial,Hotspot_90pct,1000,50,1,4,23320
Serial,Hotspot_90pct,1000,50,1,5,23326
Serial,Hotspot_90pct,1000,50,1,6,23320
LEAP-base,Hotspot_90pct,1000,50,1,0,21391
LEAP-base,Hotspot_90pct,1000,50,1,1,20914
LEAP-base,Hotspot_90pct,1000,50,1,2,21084
LEAP-base,Hotspot_90pct,1000,50,1,3,21230
LEAP-base,Hotspot_90pct,1000,50,1,4,21462
LEAP-base,Hotspot_90pct,1000,50,1,5,21417
LEAP-base,Hotspot_90pct,1000,50,1,6,21149
LEAP-base,Hotspot_90pct,1000,50,2,0,39827
LEAP-base,Hotspot_90pct,1000,50,2,1,40111
LEAP-base,Hotspot_90pct,1000,50,2,2,40364
LEAP-base,Hotspot_90pct,1000,50,2,3,41925
LEAP-base,Hotspot_90pct,1000,50,2,4,40862
LEAP-base,Hotspot_90pct,1000,50,2,5,40857
LEAP-base,Hotspot_90pct,1000,50,2,6,41014
LEAP-base,Hotspot_90pct,1000,50,4,0,78685
LEAP-base,Hotspot_90pct,1000,50,4,1,78945
LEAP-base,Hotspot_90pct,1000,50,4,2,79491
LEAP-base,Hotspot_90pct,1000,50,4,3,78827
LEAP-base,Hotspot_90pct,1000,50,4,4,78723
LEAP-base,Hotspot_90pct,1000,50,4,5,78934
LEAP-base,Hotspot_90pct,1000,50,4,6,79463
LEAP-base,Hotspot_90pct,1000,50,8,0,143571
LEAP-base,Hotspot_90pct,1000,50,8,1,148256
LEAP-base,Hotspot_90pct,1000,50,8,2,146219
LEAP-base,Hotspot_90pct,1000,50,8,3,148073
LEAP-base,Hotspot_90pct,1000,50,8,4,140371
LEAP-base,Hotspot_90pct,1000,50,8,5,147558
LEAP-base,Hotspot_90pct,1000,50,8,6,140317
LEAP-base,Hotspot_90pct,1000,50,16,0,233752
LEAP-base,Hotspot_90pct,1000,50,16,1,230072
LEAP-base,Hotspot_90pct,1000,50,16,2,193600
LEAP-base,Hotspot_90pct,1000,50,16,3,165793
LEAP-base,Hotspot_90pct,1000,50,16,4,198302
LEAP-base,Hotspot_90pct,1000,50,16,5,193654
LEAP-base,Hotspot_90pct,1000,50,16,6,212563
LEAP,Hotspot_90pct,1000,50,1,0,20070
LEAP,Hotspot_90pct,1000,50,1,1,20104
LEAP,Hotspot_90pct,1000,50,1,2,20080
LEAP,Hotspot_90pct,1000,50,1,3,20043
LEAP,Hotspot_90pct,1000,50,1,4,20094
LEAP,Hotspot_90pct,1000,50,1,5,20027
LEAP,Hotspot_90pct,1000,50,1,6,20204
LEAP,Hotspot_90pct,1000,50,2,0,40858
LEAP,Hotspot_90pct,1000,50,2,1,40507
LEAP,Hotspot_90pct,1000,50,2,2,41128
LEAP,Hotspot_90pct,1000,50,2,3,41617
LEAP,Hotspot_90pct,1000,50,2,4,40154
LEAP,Hotspot_90pct,1000,50,2,5,40934
LEAP,Hotspot_90pct,1000,50,2,6,40646
LEAP,Hotspot_90pct,1000,50,4,0,81348
LEAP,Hotspot_90pct,1000,50,4,1,80143
LEAP,Hotspot_90pct,1000,50,4,2,79744
LEAP,Hotspot_90pct,1000,50,4,3,82528
LEAP,Hotspot_90pct,1000,50,4,4,78752
LEAP,Hotspot_90pct,1000,50,4,5,78387
LEAP,Hotspot_90pct,1000,50,4,6,74118
LEAP,Hotspot_90pct,1000,50,8,0,136955
LEAP,Hotspot_90pct,1000,50,8,1,148545
LEAP,Hotspot_90pct,1000,50,8,2,144321
LEAP,Hotspot_90pct,1000,50,8,3,144168
LEAP,Hotspot_90pct,1000,50,8,4,146932
LEAP,Hotspot_90pct,1000,50,8,5,138063
LEAP,Hotspot_90pct,1000,50,8,6,144193
LEAP,Hotspot_90pct,1000,50,16,0,203134
LEAP,Hotspot_90pct,1000,50,16,1,221093
LEAP,Hotspot_90pct,1000,50,16,2,183353
LEAP,Hotspot_90pct,1000,50,16,3,195753
LEAP,Hotspot_90pct,1000,50,16,4,195602
LEAP,Hotspot_90pct,1000,50,16,5,195842
LEAP,Hotspot_90pct,1000,50,16,6,195865
Serial,Uniform,1000,100,1,0,11653
Serial,Uniform,1000,100,1,1,11647
Serial,Uniform,1000,100,1,2,11638
Serial,Uniform,1000,100,1,3,11653
Serial,Uniform,1000,100,1,4,11651
Serial,Uniform,1000,100,1,5,11660
Serial,Uniform,1000,100,1,6,11664
LEAP-base,Uniform,1000,100,1,0,10377
LEAP-base,Uniform,1000,100,1,1,10524
LEAP-base,Uniform,1000,100,1,2,10382
LEAP-base,Uniform,1000,100,1,3,10394
LEAP-base,Uniform,1000,100,1,4,10393
LEAP-base,Uniform,1000,100,1,5,10375
LEAP-base,Uniform,1000,100,1,6,10384
LEAP-base,Uniform,1000,100,2,0,20717
LEAP-base,Uniform,1000,100,2,1,21165
LEAP-base,Uniform,1000,100,2,2,21415
LEAP-base,Uniform,1000,100,2,3,20681
LEAP-base,Uniform,1000,100,2,4,21149
LEAP-base,Uniform,1000,100,2,5,21983
LEAP-base,Uniform,1000,100,2,6,21229
LEAP-base,Uniform,1000,100,4,0,41890
LEAP-base,Uniform,1000,100,4,1,41666
LEAP-base,Uniform,1000,100,4,2,42620
LEAP-base,Uniform,1000,100,4,3,42199
LEAP-base,Uniform,1000,100,4,4,41706
LEAP-base,Uniform,1000,100,4,5,42151
LEAP-base,Uniform,1000,100,4,6,41181
LEAP-base,Uniform,1000,100,8,0,79416
LEAP-base,Uniform,1000,100,8,1,78893
LEAP-base,Uniform,1000,100,8,2,75695
LEAP-base,Uniform,1000,100,8,3,73158
LEAP-base,Uniform,1000,100,8,4,75898
LEAP-base,Uniform,1000,100,8,5,76609
LEAP-base,Uniform,1000,100,8,6,78022
LEAP-base,Uniform,1000,100,16,0,135537
LEAP-base,Uniform,1000,100,16,1,136507
LEAP-base,Uniform,1000,100,16,2,136901
LEAP-base,Uniform,1000,100,16,3,121768
LEAP-base,Uniform,1000,100,16,4,120131
LEAP-base,Uniform,1000,100,16,5,119133
LEAP-base,Uniform,1000,100,16,6,126267
LEAP,Uniform,1000,100,1,0,10353
LEAP,Uniform,1000,100,1,1,10357
LEAP,Uniform,1000,100,1,2,10350
LEAP,Uniform,1000,100,1,3,10354
LEAP,Uniform,1000,100,1,4,10912
LEAP,Uniform,1000,100,1,5,10356
LEAP,Uniform,1000,100,1,6,10804
LEAP,Uniform,1000,100,2,0,21234
LEAP,Uniform,1000,100,2,1,20621
LEAP,Uniform,1000,100,2,2,20650
LEAP,Uniform,1000,100,2,3,20630
LEAP,Uniform,1000,100,2,4,20631
LEAP,Uniform,1000,100,2,5,21145
LEAP,Uniform,1000,100,2,6,20623
LEAP,Uniform,1000,100,4,0,40661
LEAP,Uniform,1000,100,4,1,43633
LEAP,Uniform,1000,100,4,2,41775
LEAP,Uniform,1000,100,4,3,41946
LEAP,Uniform,1000,100,4,4,42519
LEAP,Uniform,1000,100,4,5,42122
LEAP,Uniform,1000,100,4,6,41816
LEAP,Uniform,1000,100,8,0,79396
LEAP,Uniform,1000,100,8,1,76440
LEAP,Uniform,1000,100,8,2,78183
LEAP,Uniform,1000,100,8,3,78095
LEAP,Uniform,1000,100,8,4,78760
LEAP,Uniform,1000,100,8,5,77178
LEAP,Uniform,1000,100,8,6,76869
LEAP,Uniform,1000,100,16,0,126148
LEAP,Uniform,1000,100,16,1,126202
LEAP,Uniform,1000,100,16,2,135668
LEAP,Uniform,1000,100,16,3,136677
LEAP,Uniform,1000,100,16,4,113860
LEAP,Uniform,1000,100,16,5,124327
LEAP,Uniform,1000,100,16,6,128723
Serial,Hotspot_90pct,1000,100,1,0,11662
Serial,Hotspot_90pct,1000,100,1,1,11649
Serial,Hotspot_90pct,1000,100,1,2,11663
Serial,Hotspot_90pct,1000,100,1,3,11654
Serial,Hotspot_90pct,1000,100,1,4,11642
Serial,Hotspot_90pct,1000,100,1,5,11650
Serial,Hotspot_90pct,1000,100,1,6,11643
LEAP-base,Hotspot_90pct,1000,100,1,0,10367
LEAP-base,Hotspot_90pct,1000,100,1,1,10368
LEAP-base,Hotspot_90pct,1000,100,1,2,11159
LEAP-base,Hotspot_90pct,1000,100,1,3,10354
LEAP-base,Hotspot_90pct,1000,100,1,4,10549
LEAP-base,Hotspot_90pct,1000,100,1,5,10353
LEAP-base,Hotspot_90pct,1000,100,1,6,10574
LEAP-base,Hotspot_90pct,1000,100,2,0,20680
LEAP-base,Hotspot_90pct,1000,100,2,1,20655
LEAP-base,Hotspot_90pct,1000,100,2,2,21411
LEAP-base,Hotspot_90pct,1000,100,2,3,20635
LEAP-base,Hotspot_90pct,1000,100,2,4,20980
LEAP-base,Hotspot_90pct,1000,100,2,5,20654
LEAP-base,Hotspot_90pct,1000,100,2,6,20719
LEAP-base,Hotspot_90pct,1000,100,4,0,41253
LEAP-base,Hotspot_90pct,1000,100,4,1,41528
LEAP-base,Hotspot_90pct,1000,100,4,2,42137
LEAP-base,Hotspot_90pct,1000,100,4,3,42740
LEAP-base,Hotspot_90pct,1000,100,4,4,42596
LEAP-base,Hotspot_90pct,1000,100,4,5,42056
LEAP-base,Hotspot_90pct,1000,100,4,6,41007
LEAP-base,Hotspot_90pct,1000,100,8,0,77454
LEAP-base,Hotspot_90pct,1000,100,8,1,75764
LEAP-base,Hotspot_90pct,1000,100,8,2,78855
LEAP-base,Hotspot_90pct,1000,100,8,3,77666
LEAP-base,Hotspot_90pct,1000,100,8,4,78754
LEAP-base,Hotspot_90pct,1000,100,8,5,79678
LEAP-base,Hotspot_90pct,1000,100,8,6,72805
LEAP-base,Hotspot_90pct,1000,100,16,0,119858
LEAP-base,Hotspot_90pct,1000,100,16,1,120233
LEAP-base,Hotspot_90pct,1000,100,16,2,126200
LEAP-base,Hotspot_90pct,1000,100,16,3,127008
LEAP-base,Hotspot_90pct,1000,100,16,4,113843
LEAP-base,Hotspot_90pct,1000,100,16,5,119816
LEAP-base,Hotspot_90pct,1000,100,16,6,125600
LEAP,Hotspot_90pct,1000,100,1,0,10333
LEAP,Hotspot_90pct,1000,100,1,1,10729
LEAP,Hotspot_90pct,1000,100,1,2,10339
LEAP,Hotspot_90pct,1000,100,1,3,10359
LEAP,Hotspot_90pct,1000,100,1,4,10359
LEAP,Hotspot_90pct,1000,100,1,5,10358
LEAP,Hotspot_90pct,1000,100,1,6,11148
LEAP,Hotspot_90pct,1000,100,2,0,20887
LEAP,Hotspot_90pct,1000,100,2,1,21521
LEAP,Hotspot_90pct,1000,100,2,2,20851
LEAP,Hotspot_90pct,1000,100,2,3,20819
LEAP,Hotspot_90pct,1000,100,2,4,20864
LEAP,Hotspot_90pct,1000,100,2,5,20626
LEAP,Hotspot_90pct,1000,100,2,6,20622
LEAP,Hotspot_90pct,1000,100,4,0,41702
LEAP,Hotspot_90pct,1000,100,4,1,41681
LEAP,Hotspot_90pct,1000,100,4,2,41981
LEAP,Hotspot_90pct,1000,100,4,3,41710
LEAP,Hotspot_90pct,1000,100,4,4,41945
LEAP,Hotspot_90pct,1000,100,4,5,43434
LEAP,Hotspot_90pct,1000,100,4,6,42668
LEAP,Hotspot_90pct,1000,100,8,0,76919
LEAP,Hotspot_90pct,1000,100,8,1,77472
LEAP,Hotspot_90pct,1000,100,8,2,82408
LEAP,Hotspot_90pct,1000,100,8,3,76107
LEAP,Hotspot_90pct,1000,100,8,4,78582
LEAP,Hotspot_90pct,1000,100,8,5,79233
LEAP,Hotspot_90pct,1000,100,8,6,79728
LEAP,Hotspot_90pct,1000,100,16,0,125028
LEAP,Hotspot_90pct,1000,100,16,1,121833
LEAP,Hotspot_90pct,1000,100,16,2,133596
LEAP,Hotspot_90pct,1000,100,16,3,132352
LEAP,Hotspot_90pct,1000,100,16,4,136641
LEAP,Hotspot_90pct,1000,100,16,5,139083
LEAP,Hotspot_90pct,1000,100,16,6,139855
LEAP-base,Hotspot_90pct,50,10,1,0,79394
LEAP-base,Hotspot_90pct,50,10,1,1,80258
LEAP-base,Hotspot_90pct,50,10,1,2,79811
LEAP-base,Hotspot_90pct,50,10,1,3,80043
LEAP-base,Hotspot_90pct,50,10,1,4,84027
LEAP-base,Hotspot_90pct,50,10,1,5,80130
LEAP-base,Hotspot_90pct,50,10,1,6,82352
LEAP-base,Hotspot_90pct,50,10,4,0,266612
LEAP-base,Hotspot_90pct,50,10,4,1,266094
LEAP-base,Hotspot_90pct,50,10,4,2,265264
LEAP-base,Hotspot_90pct,50,10,4,3,263282
LEAP-base,Hotspot_90pct,50,10,4,4,261965
LEAP-base,Hotspot_90pct,50,10,4,5,261153
LEAP-base,Hotspot_90pct,50,10,4,6,255529
LEAP-base,Hotspot_90pct,50,10,8,0,380146
LEAP-base,Hotspot_90pct,50,10,8,1,353038
LEAP-base,Hotspot_90pct,50,10,8,2,357713
LEAP-base,Hotspot_90pct,50,10,8,3,361633
LEAP-base,Hotspot_90pct,50,10,8,4,364756
LEAP-base,Hotspot_90pct,50,10,8,5,387603
LEAP-base,Hotspot_90pct,50,10,8,6,381102
LEAP-base,Hotspot_90pct,50,10,16,0,304930
LEAP-base,Hotspot_90pct,50,10,16,1,509262
LEAP-base,Hotspot_90pct,50,10,16,2,577455
LEAP-base,Hotspot_90pct,50,10,16,3,496841
LEAP-base,Hotspot_90pct,50,10,16,4,313536
LEAP-base,Hotspot_90pct,50,10,16,5,593669
LEAP-base,Hotspot_90pct,50,10,16,6,603687
LEAP,Hotspot_90pct,50,10,1,0,79821
LEAP,Hotspot_90pct,50,10,1,1,79270
LEAP,Hotspot_90pct,50,10,1,2,79831
LEAP,Hotspot_90pct,50,10,1,3,83685
LEAP,Hotspot_90pct,50,10,1,4,79580
LEAP,Hotspot_90pct,50,10,1,5,80024
LEAP,Hotspot_90pct,50,10,1,6,78941
LEAP,Hotspot_90pct,50,10,4,0,266304
LEAP,Hotspot_90pct,50,10,4,1,269964
LEAP,Hotspot_90pct,50,10,4,2,263430
LEAP,Hotspot_90pct,50,10,4,3,267695
LEAP,Hotspot_90pct,50,10,4,4,262862
LEAP,Hotspot_90pct,50,10,4,5,264199
LEAP,Hotspot_90pct,50,10,4,6,264196
LEAP,Hotspot_90pct,50,10,8,0,370545
LEAP,Hotspot_90pct,50,10,8,1,419321
LEAP,Hotspot_90pct,50,10,8,2,375392
LEAP,Hotspot_90pct,50,10,8,3,391417
LEAP,Hotspot_90pct,50,10,8,4,404448
LEAP,Hotspot_90pct,50,10,8,5,386026
LEAP,Hotspot_90pct,50,10,8,6,388095
LEAP,Hotspot_90pct,50,10,16,0,507111
LEAP,Hotspot_90pct,50,10,16,1,604815
LEAP,Hotspot_90pct,50,10,16,2,300541
LEAP,Hotspot_90pct,50,10,16,3,479150
LEAP,Hotspot_90pct,50,10,16,4,588345
LEAP,Hotspot_90pct,50,10,16,5,308125
LEAP,Hotspot_90pct,50,10,16,6,628159
LEAP-base,Hotspot_90pct,200,10,1,0,79955
LEAP-base,Hotspot_90pct,200,10,1,1,79560
LEAP-base,Hotspot_90pct,200,10,1,2,79444
LEAP-base,Hotspot_90pct,200,10,1,3,78822
LEAP-base,Hotspot_90pct,200,10,1,4,79370
LEAP-base,Hotspot_90pct,200,10,1,5,84281
LEAP-base,Hotspot_90pct,200,10,1,6,78512
LEAP-base,Hotspot_90pct,200,10,4,0,261230
LEAP-base,Hotspot_90pct,200,10,4,1,264583
LEAP-base,Hotspot_90pct,200,10,4,2,258376
LEAP-base,Hotspot_90pct,200,10,4,3,259254
LEAP-base,Hotspot_90pct,200,10,4,4,264388
LEAP-base,Hotspot_90pct,200,10,4,5,264367
LEAP-base,Hotspot_90pct,200,10,4,6,268477
LEAP-base,Hotspot_90pct,200,10,8,0,380436
LEAP-base,Hotspot_90pct,200,10,8,1,376451
LEAP-base,Hotspot_90pct,200,10,8,2,369228
LEAP-base,Hotspot_90pct,200,10,8,3,354458
LEAP-base,Hotspot_90pct,200,10,8,4,404562
LEAP-base,Hotspot_90pct,200,10,8,5,377585
LEAP-base,Hotspot_90pct,200,10,8,6,390599
LEAP-base,Hotspot_90pct,200,10,16,0,553386
LEAP-base,Hotspot_90pct,200,10,16,1,483402
LEAP-base,Hotspot_90pct,200,10,16,2,288382
LEAP-base,Hotspot_90pct,200,10,16,3,324234
LEAP-base,Hotspot_90pct,200,10,16,4,644725
LEAP-base,Hotspot_90pct,200,10,16,5,597767
LEAP-base,Hotspot_90pct,200,10,16,6,449592
LEAP,Hotspot_90pct,200,10,1,0,79537
LEAP,Hotspot_90pct,200,10,1,1,82326
LEAP,Hotspot_90pct,200,10,1,2,79485
LEAP,Hotspot_90pct,200,10,1,3,84030
LEAP,Hotspot_90pct,200,10,1,4,80260
LEAP,Hotspot_90pct,200,10,1,5,78968
LEAP,Hotspot_90pct,200,10,1,6,82644
LEAP,Hotspot_90pct,200,10,4,0,263783
LEAP,Hotspot_90pct,200,10,4,1,268399
LEAP,Hotspot_90pct,200,10,4,2,269602
LEAP,Hotspot_90pct,200,10,4,3,252867
LEAP,Hotspot_90pct,200,10,4,4,264889
LEAP,Hotspot_90pct,200,10,4,5,265789
LEAP,Hotspot_90pct,200,10,4,6,268802
LEAP,Hotspot_90pct,200,10,8,0,385258
LEAP,Hotspot_90pct,200,10,8,1,386603
LEAP,Hotspot_90pct,200,10,8,2,384983
LEAP,Hotspot_90pct,200,10,8,3,388200
LEAP,Hotspot_90pct,200,10,8,4,390094
LEAP,Hotspot_90pct,200,10,8,5,385017
LEAP,Hotspot_90pct,200,10,8,6,395146
LEAP,Hotspot_90pct,200,10,16,0,384841
LEAP,Hotspot_90pct,200,10,16,1,354722
LEAP,Hotspot_90pct,200,10,16,2,349757
LEAP,Hotspot_90pct,200,10,16,3,614168
LEAP,Hotspot_90pct,200,10,16,4,597084
LEAP,Hotspot_90pct,200,10,16,5,593438
LEAP,Hotspot_90pct,200,10,16,6,347174
LEAP-base,Hotspot_90pct,1000,10,1,0,79459
LEAP-base,Hotspot_90pct,1000,10,1,1,79364
LEAP-base,Hotspot_90pct,1000,10,1,2,79567
LEAP-base,Hotspot_90pct,1000,10,1,3,79171
LEAP-base,Hotspot_90pct,1000,10,1,4,80253
LEAP-base,Hotspot_90pct,1000,10,1,5,78400
LEAP-base,Hotspot_90pct,1000,10,1,6,80155
LEAP-base,Hotspot_90pct,1000,10,4,0,247166
LEAP-base,Hotspot_90pct,1000,10,4,1,263136
LEAP-base,Hotspot_90pct,1000,10,4,2,247426
LEAP-base,Hotspot_90pct,1000,10,4,3,263129
LEAP-base,Hotspot_90pct,1000,10,4,4,267335
LEAP-base,Hotspot_90pct,1000,10,4,5,259270
LEAP-base,Hotspot_90pct,1000,10,4,6,257205
LEAP-base,Hotspot_90pct,1000,10,8,0,372397
LEAP-base,Hotspot_90pct,1000,10,8,1,367077
LEAP-base,Hotspot_90pct,1000,10,8,2,372119
LEAP-base,Hotspot_90pct,1000,10,8,3,381494
LEAP-base,Hotspot_90pct,1000,10,8,4,387562
LEAP-base,Hotspot_90pct,1000,10,8,5,371634
LEAP-base,Hotspot_90pct,1000,10,8,6,374673
LEAP-base,Hotspot_90pct,1000,10,16,0,617154
LEAP-base,Hotspot_90pct,1000,10,16,1,498603
LEAP-base,Hotspot_90pct,1000,10,16,2,233923
LEAP-base,Hotspot_90pct,1000,10,16,3,600890
LEAP-base,Hotspot_90pct,1000,10,16,4,451422
LEAP-base,Hotspot_90pct,1000,10,16,5,575372
LEAP-base,Hotspot_90pct,1000,10,16,6,552935
LEAP,Hotspot_90pct,1000,10,1,0,79872
LEAP,Hotspot_90pct,1000,10,1,1,79322
LEAP,Hotspot_90pct,1000,10,1,2,79025
LEAP,Hotspot_90pct,1000,10,1,3,79860
LEAP,Hotspot_90pct,1000,10,1,4,79204
LEAP,Hotspot_90pct,1000,10,1,5,79435
LEAP,Hotspot_90pct,1000,10,1,6,84252
LEAP,Hotspot_90pct,1000,10,4,0,268608
LEAP,Hotspot_90pct,1000,10,4,1,249829
LEAP,Hotspot_90pct,1000,10,4,2,247727
LEAP,Hotspot_90pct,1000,10,4,3,265974
LEAP,Hotspot_90pct,1000,10,4,4,263128
LEAP,Hotspot_90pct,1000,10,4,5,266461
LEAP,Hotspot_90pct,1000,10,4,6,271173
LEAP,Hotspot_90pct,1000,10,8,0,398060
LEAP,Hotspot_90pct,1000,10,8,1,402155
LEAP,Hotspot_90pct,1000,10,8,2,395753
LEAP,Hotspot_90pct,1000,10,8,3,405594
LEAP,Hotspot_90pct,1000,10,8,4,424530
LEAP,Hotspot_90pct,1000,10,8,5,408827
LEAP,Hotspot_90pct,1000,10,8,6,395715
LEAP,Hotspot_90pct,1000,10,16,0,507218
LEAP,Hotspot_90pct,1000,10,16,1,389138
